"city_ID","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","location_name","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","location_type","zipcode","neighborhood","ward","district","overhead_utility","percent_population"
890,"Southern live oak","Quercus virginiana","Austin","Texas",-97.74052939,30.26854662,"200 E 7th St",NA,12.7,"fair",49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,"Southern live oak","Quercus virginiana","Austin","Texas",-97.7404227,30.26850135,"200 E 7th St",NA,22.86,"good",72.17848,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,"Southern live oak","Quercus virginiana","Austin","Texas",-97.74033633,30.26847316,"200 E 7th St",NA,20.32,"good",65.6168,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,"Southern live oak","Quercus virginiana","Austin","Texas",-97.74024725,30.2684572,"200 E 7th St",NA,20.32,"good",72.17848,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,"Chinese elm","Ulmus parvifolia","Austin","Texas",-97.73772391,30.26774687,"500 E 7th St",NA,17.78,"fair",75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,"Chinese elm","Ulmus parvifolia","Austin","Texas",-97.73744955,30.2676656,"500 E 7th St",NA,15.24,"fair",59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,"Chinese elm","Ulmus parvifolia","Austin","Texas",-97.73738445,30.26764593,"500 E 7th St",NA,15.24,"fair",52.49344,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,"Stump",NA,"Austin","Texas",-97.73666544,30.2674779,"700 Red River St",NA,20.32,NA,16.4042,"no_info","13.71 to 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,"Stump",NA,"Austin","Texas",-97.73660592,30.26746444,"600 E 7th St",NA,20.32,NA,16.4042,"no_info","13.71 to 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,"Stump",NA,"Austin","Texas",-97.73655391,30.26745041,"600 E 7th St",NA,20.32,NA,16.4042,"no_info","13.71 to 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,"Stump",NA,"Austin","Texas",-97.73651296,30.26743701,"600 E 7th St",NA,20.32,NA,16.4042,"no_info","13.71 to 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,"Chinese elm","Ulmus parvifolia","Austin","Texas",-97.74971664,30.26887917,"600 W 5th St",NA,10.16,"good",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,"small vacant planting site",NA,"Austin","Texas",-97.74363771,30.28211172,"512 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,"small vacant planting site",NA,"Austin","Texas",-97.74315115,30.28197821,"500 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,"small vacant planting site",NA,"Austin","Texas",-97.74306098,30.28195155,"500 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,"small vacant planting site",NA,"Austin","Texas",-97.7429982,30.28193328,"500 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,"small vacant planting site",NA,"Austin","Texas",-97.7429185,30.28191069,"500 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,"small vacant planting site",NA,"Austin","Texas",-97.74246194,30.28177362,"400 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,"small vacant planting site",NA,"Austin","Texas",-97.74237825,30.28175257,"400 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,"small vacant planting site",NA,"Austin","Texas",-97.73836278,30.28060862,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,"small vacant planting site",NA,"Austin","Texas",-97.73846202,30.28063077,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,"small vacant planting site",NA,"Austin","Texas",-97.7385322,30.28065017,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,"small vacant planting site",NA,"Austin","Texas",-97.73862472,30.28067914,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,"small vacant planting site",NA,"Austin","Texas",-97.73869409,30.28069961,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,"small vacant planting site",NA,"Austin","Texas",-97.73874507,30.28070902,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,"small vacant planting site",NA,"Austin","Texas",-97.73883737,30.28072978,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,"small vacant planting site",NA,"Austin","Texas",-97.73891038,30.28075395,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,"small vacant planting site",NA,"Austin","Texas",-97.7389643,30.28077167,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,"small vacant planting site",NA,"Austin","Texas",-97.73904295,30.28078759,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,"small vacant planting site",NA,"Austin","Texas",-97.73915872,30.28083335,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,"small vacant planting site",NA,"Austin","Texas",-97.73921728,30.28084449,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,"small vacant planting site",NA,"Austin","Texas",-97.73929671,30.28086748,"100 W Martin Luther King Jr Blvd",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,"small vacant planting site",NA,"Austin","Texas",-97.73939467,30.28090264,"1800 Colorado St",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,"medium vacant planting site",NA,"Austin","Texas",-97.7481064,30.26963893,"500 W 6th St",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,"medium vacant planting site",NA,"Austin","Texas",-97.74824017,30.26967667,"500 W 6th St",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1147,"Shumard oak","Quercus shumardii","Austin","Texas",-97.73892074,30.27156691,"1000 San Jacinto Blvd",NA,53.34,"poor",114.8294,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1154,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74039735,30.26756896,"600 San Jacinto Blvd",NA,20.32,"fair",68.89764,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1155,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74041996,30.26751646,"600 San Jacinto Blvd",NA,15.24,"fair",68.89764,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74024734,30.26748091,"600 San Jacinto Blvd",NA,27.94,"fair",82.021,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74022889,30.26752673,"600 San Jacinto Blvd",NA,17.78,"fair",68.89764,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1158,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74049094,30.26730278,"500 San Jacinto Blvd",NA,20.32,"fair",68.89764,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1159,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74051457,30.2672316,"500 San Jacinto Blvd",NA,20.32,"fair",68.89764,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1160,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74033086,30.26727691,"500 San Jacinto Blvd",NA,22.86,"fair",68.89764,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74167169,30.26693834,"500 Brazos St",NA,10.16,"fair",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,"Bigtooth maple","Acer grandidentatum","Austin","Texas",-97.74164732,30.26699795,"500 Brazos St",NA,10.16,"fair",49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74151859,30.26734531,"500 Brazos St",NA,10.16,"fair",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74149865,30.26740601,"500 Brazos St",NA,10.16,"fair",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74147232,30.26745885,"500 Brazos St",NA,10.16,"fair",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,"Bigtooth maple","Acer grandidentatum","Austin","Texas",-97.74145698,30.26751583,"500 Brazos St",NA,5.08,"fair",29.52756,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74172507,30.26726904,"500 Brazos St",NA,10.16,"fair",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74170283,30.26733147,"500 Brazos St",NA,12.7,"fair",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74168061,30.26738472,"500 Brazos St",NA,12.7,"fair",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74165794,30.26744656,"500 Brazos St",NA,12.7,"fair",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74163913,30.2675019,"500 Brazos St",NA,10.16,"fair",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74150103,30.26785602,"600 Brazos St",NA,20.32,"fair",213.2546,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74147781,30.26792998,"600 Brazos St",NA,15.24,"fair",213.2546,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,"Bigtooth maple","Acer grandidentatum","Austin","Texas",-97.7413482,30.26780687,"600 Brazos St",NA,2.54,"fair",26.24672,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74132625,30.26786528,"600 Brazos St",NA,10.16,"fair",213.2546,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74130615,30.26792449,"600 Brazos St",NA,10.16,"fair",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74127948,30.26798558,"600 Brazos St",NA,10.16,"fair",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74125999,30.26804806,"600 Brazos St",NA,10.16,"fair",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74119447,30.26821613,"600 Brazos St",NA,10.16,"fair",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74117555,30.26827371,"600 Brazos St",NA,10.16,"fair",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74115086,30.26833274,"600 Brazos St",NA,10.16,"fair",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,"Texas ash","Fraxinus texensis","Austin","Texas",-97.74113293,30.26838814,"600 Brazos St",NA,10.16,"fair",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,"Bigtooth maple","Acer grandidentatum","Austin","Texas",-97.74110828,30.26844579,"600 Brazos St",NA,7.62,"fair",22.96588,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.73892987,30.25568492,"44 East Ave",NA,53.34,"good",121.39108,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,"Southern live oak","Quercus virginiana","Austin","Texas",-97.73888967,30.25573533,"44 East Ave",NA,73.66,"good",121.39108,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.73888631,30.25581039,"44 East Ave",NA,76.2,"poor",131.2336,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.73864377,30.26277454,"100 Red River St",NA,33.02,"good",59.05512,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.73863392,30.26281771,"100 Red River St",NA,20.32,"good",59.05512,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.73859059,30.26289415,"100 Red River St",NA,25.4,"good",59.05512,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.73857862,30.2629354,"100 Red River St",NA,25.4,"good",59.05512,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.73856412,30.26298979,"100 Red River St",NA,25.4,"good",59.05512,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.73854963,30.26304419,"100 Red River St",NA,22.86,"good",59.05512,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,"Southern live oak","Quercus virginiana","Austin","Texas",-97.73825826,30.2637813,"300 Red River St",NA,30.48,"good",59.05512,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.73707331,30.2665634,"600 Red River St",NA,20.32,"fair",59.05512,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.73705907,30.26660837,"600 Red River St",NA,20.32,"fair",59.05512,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,"Southern live oak","Quercus virginiana","Austin","Texas",-97.73718152,30.26621656,"500 Red River St",NA,35.56,"fair",59.05512,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.73717875,30.26632004,"500 Red River St",NA,20.32,"fair",59.05512,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.73717119,30.26634527,"500 Red River St",NA,22.86,"fair",59.05512,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.73656048,30.26785989,"700 Red River St",NA,88.9,"fair",124.67192,"naturally_occurring","more than 18.29 m","more than 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,"medium vacant planting site",NA,"Austin","Texas",-97.73649799,30.26856769,"800 Red River St",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,"medium vacant planting site",NA,"Austin","Texas",-97.73645122,30.26869121,"800 Red River St",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,"medium vacant planting site",NA,"Austin","Texas",-97.73639546,30.26882586,"800 Red River St",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,"medium vacant planting site",NA,"Austin","Texas",-97.7363401,30.26894543,"800 Red River St",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,"medium vacant planting site",NA,"Austin","Texas",-97.73630181,30.26907666,"800 Red River St",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,"medium vacant planting site",NA,"Austin","Texas",-97.736282,30.26916678,"800 Red River St",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,"Eastern redbud","Cercis canadensis","Austin","Texas",-97.73603267,30.26987457,"900 Red River St",NA,17.78,"fair",49.2126,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,"Mexican fan palm","Washingtonia robusta","Austin","Texas",-97.73598408,30.26990375,"900 Red River St",NA,22.86,"fair",26.24672,"introduced","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,"Mexican fan palm","Washingtonia robusta","Austin","Texas",-97.73593609,30.27007251,"900 Red River St",NA,38.1,"fair",59.05512,"introduced","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,"Glossy privet","Ligustrum lucidum","Austin","Texas",-97.73591438,30.27007207,"900 Red River St",NA,33.02,"fair",59.05512,"introduced","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,"Shumard oak","Quercus shumardii","Austin","Texas",-97.73599733,30.26944837,"900 Red River St",NA,10.16,"fair",49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,"Shumard oak","Quercus shumardii","Austin","Texas",-97.73597499,30.26951035,"900 Red River St",NA,10.16,"fair",49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,"Shumard oak","Quercus shumardii","Austin","Texas",-97.73595037,30.26957487,"900 Red River St",NA,10.16,"fair",49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,"Shumard oak","Quercus shumardii","Austin","Texas",-97.73592738,30.2696361,"900 Red River St",NA,10.16,"fair",49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,"Shumard oak","Quercus shumardii","Austin","Texas",-97.73586058,30.26981173,"900 Red River St",NA,10.16,"fair",49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,"Shumard oak","Quercus shumardii","Austin","Texas",-97.73583889,30.26986944,"900 Red River St",NA,10.16,"fair",49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,"Shumard oak","Quercus shumardii","Austin","Texas",-97.73578076,30.27003164,"900 Red River St",NA,10.16,"fair",49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
