"most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_name","diameter_breast_height_CM","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","retired_date","location_type","zipcode","address","neighborhood","ward","district","overhead_utility","condition","percent_population"
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52242904,35.46863006,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52151709,35.46863934,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52164047,35.4686246,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52175178,35.46862896,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52186041,35.46863443,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52196368,35.46863115,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52235662,35.46939244,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Red  maple","Acer rubrum","Oklahoma City","Oklahoma",-97.52246391,35.46939681,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52225202,35.46939462,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52213467,35.46940609,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52203945,35.46939844,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52159018,35.46937988,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52169613,35.46938971,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52181146,35.46939189,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52189193,35.46938971,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Red  maple","Acer rubrum","Oklahoma City","Oklahoma",-97.52214808,35.46935912,"Bicentennial park",7.62,52.49344,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Red  maple","Acer rubrum","Oklahoma City","Oklahoma",-97.52203945,35.46935366,"Bicentennial park",7.62,52.49344,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Red  maple","Acer rubrum","Oklahoma City","Oklahoma",-97.52190936,35.46935366,"Bicentennial park",7.62,52.49344,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Red  maple","Acer rubrum","Oklahoma City","Oklahoma",-97.52180342,35.46935039,"Bicentennial park",7.62,52.49344,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Red  maple","Acer rubrum","Oklahoma City","Oklahoma",-97.52158348,35.46933509,"Bicentennial park",7.62,52.49344,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.52137561,35.4693056,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.52138902,35.46921823,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.52138365,35.46912429,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.52137829,35.46880318,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.5213689,35.46872781,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.52136756,35.46864589,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.52117712,35.46878133,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.52118249,35.46870706,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.52118383,35.46861859,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.52118249,35.46911337,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.52118919,35.46921058,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.52118114,35.4693056,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.52158146,35.46954917,"Bicentennial park",7.62,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.52178665,35.46956064,"Bicentennial park",7.62,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.52212729,35.46956665,"Bicentennial park",7.62,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.52223861,35.46956119,"Bicentennial park",7.62,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52172094,35.46952296,"Bicentennial park",7.62,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52196502,35.46952623,"Bicentennial park",7.62,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52207499,35.46952842,"Bicentennial park",7.62,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52229091,35.46952569,"Bicentennial park",7.62,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52241831,35.46953989,"Bicentennial park",7.62,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52256986,35.46953333,"Bicentennial park",7.62,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Red  maple","Acer rubrum","Oklahoma City","Oklahoma",-97.52253231,35.4694252,"Bicentennial park",7.62,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/24/2020","inventory_date","Red  maple","Acer rubrum","Oklahoma City","Oklahoma",-97.52278444,35.46957921,"Bicentennial park",7.62,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/26/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52250596,35.46850026,"Bicentennial park",7.62,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/26/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52236246,35.46849371,"Bicentennial park",7.62,45.93176,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/26/2020","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.52221896,35.46849043,"Bicentennial park",0,0,"naturally_occurring",NA,NA,"OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/26/2020","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.52212106,35.4684593,"Bicentennial park",7.62,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/26/2020","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.52199902,35.4684593,"Bicentennial park",7.62,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/26/2020","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.52186089,35.46845712,"Bicentennial park",7.62,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/26/2020","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.52174153,35.46844183,"Bicentennial park",7.62,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/26/2020","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.52166106,35.46844401,"Bicentennial park",7.62,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/26/2020","inventory_date","Shantung  maple","Acer truncatum","Oklahoma City","Oklahoma",-97.52154841,35.4684462,"Bicentennial park",7.62,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/26/2020","inventory_date","Red  maple","Acer rubrum","Oklahoma City","Oklahoma",-97.52261191,35.46850136,"Bicentennial park",0,0,"naturally_occurring",NA,NA,"OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60700216,35.58456843,"Bluff creek park(west)",12.192,78.74016,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60700484,35.58457934,"Bluff creek park(west)",10.414,78.74016,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60698875,35.58457934,"Bluff creek park(west)",4.064,39.37008,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60697167,35.58458878,"Bluff creek park(west)",7.366,65.6168,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60698296,35.58459612,"Bluff creek park(west)",9.144,78.74016,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60700328,35.58459612,"Bluff creek park(west)",7.62,78.74016,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60700019,35.58461042,"Bluff creek park(west)",7.112,65.6168,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.6061919,35.58281535,"Bluff creek park(west)",11.938,78.74016,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60600414,35.58288079,"Bluff creek park(west)",14.478,88.58268,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.6059961,35.58289824,"Bluff creek park(west)",11.938,88.58268,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60594514,35.58290261,"Bluff creek park(west)",16.002,118.11024,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60600414,35.58291351,"Bluff creek park(west)",12.446,98.4252,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60599878,35.58294842,"Bluff creek park(west)",11.43,118.11024,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60599536,35.58295586,"Bluff creek park(west)",18.796,118.11024,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60598537,35.58295714,"Bluff creek park(west)",9.398,59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60594188,35.58295277,"Bluff creek park(west)",14.732,118.11024,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60600951,35.58298986,"Bluff creek park(west)",17.018,118.11024,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60588613,35.58291569,"Bluff creek park(west)",11.938,88.58268,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60579666,35.58295026,"Bluff creek park(west)",18.542,118.11024,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60575649,35.58295905,"Bluff creek park(west)",18.034,118.11024,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60578276,35.58298795,"Bluff creek park(west)",19.05,118.11024,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60557499,35.58302913,"Bluff creek park(west)",13.97,78.74016,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.60556963,35.58304003,"Bluff creek park(west)",14.732,68.89764,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Western  soapberry","Sapindus drummondii","Oklahoma City","Oklahoma",-97.6054815,35.58307842,"Bluff creek park(west)",17.018,118.11024,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Eastern  redbud","Cercis canadensis","Oklahoma City","Oklahoma",-97.60618945,35.58422597,"Bluff creek park(west)",4.826,32.8084,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Eastern  redbud","Cercis canadensis","Oklahoma City","Oklahoma",-97.60617872,35.58426959,"Bluff creek park(west)",3.302,42.65092,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Eastern  redbud","Cercis canadensis","Oklahoma City","Oklahoma",-97.60623505,35.58426305,"Bluff creek park(west)",2.794,32.8084,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/20/2016","inventory_date","Green  ash","Fraxinus pennsylvanica","Oklahoma City","Oklahoma",-97.60628869,35.58431322,"Bluff creek park(west)",5.08,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
